Title,Content,Published At,Source,URL,Category,clean_text,message_channel
"Немецкая Audi объявила об интеграции с ChatGPT для двух миллионов автомобилей марки, выпущенных с 2021 года. Владельцы машин смогут воспользоваться улучшенными функциями голосового управления.","Немецкая Audi объявила об интеграции с ChatGPT для двух миллионов автомобилей марки, выпущенных с 2021 года. Владельцы машин смогут воспользоваться улучшенными функциями голосового управления.

#ИскИн #транспорт",2024-06-28T07:40:03+00:00,Хабр Новости,https://t.me/habr_com_news/28946,технологии,немецкая audi объявила интеграции chatgpt двух миллионов автомобилей марки выпущенных <NUM> года владельцы машин смогут воспользоваться улучшенными функциями голосового управления искин транспорт,немецкая audi объявила интеграции chatgpt двух миллионов автомобилей марки выпущенных <NUM> года владельцы машин смогут воспользоваться улучшенными функциями голосового управления искин транспорт Хабр Новости
"Энтузиаст и разработчик под ником nolen запустил сайт с миллионом чекбоксов, которые можно активировать или выключать онлайн.","Энтузиаст и разработчик под ником nolen запустил сайт с миллионом чекбоксов, которые можно активировать или выключать онлайн.

#разработка #интернет",2024-06-28T07:30:12+00:00,Хабр Новости,https://t.me/habr_com_news/28945,технологии,энтузиаст разработчик ником nolen запустил сайт миллионом чекбоксов которые активировать выключать онлайн разработка интернет,энтузиаст разработчик ником nolen запустил сайт миллионом чекбоксов которые активировать выключать онлайн разработка интернет Хабр Новости
"Кикшеринговая компания Whoosh работает над технологией определения алкогольного опьянения у клиентов, заявил соучредитель сервиса Сергей Лаврентьев.","Кикшеринговая компания Whoosh работает над технологией определения алкогольного опьянения у клиентов, заявил соучредитель сервиса Сергей Лаврентьев.

#транспорт #сервисы #технологии",2024-06-28T07:20:09+00:00,Хабр Новости,https://t.me/habr_com_news/28944,технологии,кикшеринговая компания whoosh работает технологией определения алкогольного опьянения клиентов заявил соучредитель сервиса сергей лаврентьев транспорт сервисы технологии,кикшеринговая компания whoosh работает технологией определения алкогольного опьянения клиентов заявил соучредитель сервиса сергей лаврентьев транспорт сервисы технологии Хабр Новости
"OpenAI разработала новую ИИ-модель CriticGPT на базе GPT-4. Нейросеть ищет ошибки в коде, написанном ChatGPT, и предлагает исправления. CriticGPT предназначена для помощи ИИ-тренерам во время обучения с подкреплением (Reinforcement Learning from Human Feedback, RLHF). Испытания показали, что её использование повышает производительность ИИ-тренеров более чем на 60%.","OpenAI разработала новую ИИ-модель CriticGPT на базе GPT-4. Нейросеть ищет ошибки в коде, написанном ChatGPT, и предлагает исправления. CriticGPT предназначена для помощи ИИ-тренерам во время обучения с подкреплением (Reinforcement Learning from Human Feedback, RLHF). Испытания показали, что её использование повышает производительность ИИ-тренеров более чем на 60%.

#ИскИн #разработка",2024-06-28T07:10:02+00:00,Хабр Новости,https://t.me/habr_com_news/28943,технологии,openai разработала новую иимодель criticgpt базе gpt<NUM> нейросеть ищет ошибки коде написанном chatgpt предлагает исправления criticgpt предназначена помощи иитренерам время обучения подкреплением reinforcement learning human feedback rlhf испытания показали её использование повышает производительность иитренеров <NUM> искин разработка,openai разработала новую иимодель criticgpt базе gpt<NUM> нейросеть ищет ошибки коде написанном chatgpt предлагает исправления criticgpt предназначена помощи иитренерам время обучения подкреплением reinforcement learning human feedback rlhf испытания показали её использование повышает производительность иитренеров <NUM> искин разработка Хабр Новости
"Институт искусственного интеллекта AIRI и передовая инженерная школа ИТМО запускают отбор на ежегодную летнюю школу «Лето с AIRI». Участники проведут 10 дней с ведущими учёными из AIRI, ИТМО, МФТИ, ВШЭ, «Сколтеха» и других авторитетных научно‑исследовательских организаций и вузов. Летняя школа пройдёт в Санкт‑Петербурге с 20 по 30 августа 2024 года.","Институт искусственного интеллекта AIRI и передовая инженерная школа ИТМО запускают отбор на ежегодную летнюю школу «Лето с AIRI». Участники проведут 10 дней с ведущими учёными из AIRI, ИТМО, МФТИ, ВШЭ, «Сколтеха» и других авторитетных научно‑исследовательских организаций и вузов. Летняя школа пройдёт в Санкт‑Петербурге с 20 по 30 августа 2024 года.

#ИскИн #образование",2024-06-28T07:00:26+00:00,Хабр Новости,https://t.me/habr_com_news/28942,образование,институт искусственного интеллекта airi передовая инженерная школа итмо запускают отбор ежегодную летнюю школу лето airi участники проведут <NUM> дней ведущими учёными airi итмо мфти вшэ сколтеха других авторитетных научноисследовательских организации вузов летняя школа пройдёт санктпетербурге <NUM> <NUM> августа <NUM> года искин образование,институт искусственного интеллекта airi передовая инженерная школа итмо запускают отбор ежегодную летнюю школу лето airi участники проведут <NUM> дней ведущими учёными airi итмо мфти вшэ сколтеха других авторитетных научноисследовательских организации вузов летняя школа пройдёт санктпетербурге <NUM> <NUM> августа <NUM> года искин образование Хабр Новости
"Приложение Rutube, недавно удалённое из App Store, вернулось в магазин приложений и вновь доступно для загрузки и обновления. Причины удаления и восстановления не называются.","Приложение Rutube, недавно удалённое из App Store, вернулось в магазин приложений и вновь доступно для загрузки и обновления. Причины удаления и восстановления не называются.

#МагазинПриложений #Apple",2024-06-28T06:50:14+00:00,Хабр Новости,https://t.me/habr_com_news/28941,технологии,приложение rutube недавно удалённое app store вернулось магазин приложений вновь доступно загрузки обновления причины удаления восстановления называются магазинприложений apple,приложение rutube недавно удалённое app store вернулось магазин приложений вновь доступно загрузки обновления причины удаления восстановления называются магазинприложений apple Хабр Новости
Почему нельзя парсить вывод ls(1),"Почему нельзя парсить вывод ls(1)

#Перевод #разработка",2024-06-28T06:40:12+00:00,Хабр Новости,https://t.me/habr_com_news/28940,технологии,почему парсить вывод ls<NUM> перевод разработка,почему парсить вывод ls<NUM> перевод разработка Хабр Новости
"Сбер занимается созданием собственной среды разработки и исполнения Java-приложений SberJDK. Планируется, что проект будет завершён до конца года.","Сбер занимается созданием собственной среды разработки и исполнения Java-приложений SberJDK. Планируется, что проект будет завершён до конца года.

#разработка #Сбер",2024-06-28T06:32:52+00:00,Хабр Новости,https://t.me/habr_com_news/28939,технологии,сбер занимается созданием собственной среды разработки исполнения javaприложений sberjdk планируется проект завершён конца года разработка сбер,сбер занимается созданием собственной среды разработки исполнения javaприложений sberjdk планируется проект завершён конца года разработка сбер Хабр Новости
"Исследователи из МФТИ и Пекинского технологического института сделали значительный шаг вперёд в области сегнетоэлектрических материалов. Они разработали новый метод создания ультратонких плёнок с исключительными свойствами. Эта работа, опубликованная в Advanced Materials, прокладывает путь к разработке миниатюрных электронных устройств нового поколения.","Исследователи из МФТИ и Пекинского технологического института сделали значительный шаг вперёд в области сегнетоэлектрических материалов. Они разработали новый метод создания ультратонких плёнок с исключительными свойствами. Эта работа, опубликованная в Advanced Materials, прокладывает путь к разработке миниатюрных электронных устройств нового поколения.

#наука",2024-06-28T06:20:02+00:00,Хабр Новости,https://t.me/habr_com_news/28938,технологии,исследователи мфти пекинского технологического института сделали значительный шаг вперёд области сегнетоэлектрических материалов разработали новый метод создания ультратонких плёнок исключительными свойствами эта работа опубликованная advanced material прокладывает путь разработке миниатюрных электронных устройств нового поколения наука,исследователи мфти пекинского технологического института сделали значительный шаг вперёд области сегнетоэлектрических материалов разработали новый метод создания ультратонких плёнок исключительными свойствами эта работа опубликованная advanced material прокладывает путь разработке миниатюрных электронных устройств нового поколения наука Хабр Новости
"🌟 Scikit-LLM — библиотека Python, призванная упростить разработку сложных и готовых к продакшену конвейеров NLP","🌟 Scikit-LLM — библиотека Python, призванная упростить разработку сложных и готовых к продакшену конвейеров NLP

 — pip install scikit-llm

Scikit-LLM может взаимодействовать с различными провайдерами LLM, независимо от того, работают ли они локально (например, GPT4All) или в облаке (включая Azure, OpenAI и Vertex AI).

Scikit-LLM поддерживает широкий спектр задач анализа текста, включая классификацию, анализ эмоциональной составляющей и т.д. Для сложных сценариев можно объединить несколько задач в конвейер scikit-learn.

🖥 GitHub
🟡 Доки

@ai_machinelearning_big_data",2024-06-28T16:07:36+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4932,технологии,scikitllm библиотека python призванная упростить разработку сложных готовых продакшену конвейеров nlp pip install scikitllm scikitllm взаимодействовать различными провайдерами llm независимо работают локально например gpt<NUM>all облаке включая azure openai vertex ai scikitllm поддерживает широкий спектр задач анализа текста включая классификацию анализ эмоциональной составляющей тд сложных сценариев объединить несколько задач конвейер scikitlearn github доки aimachinelearningbigdata,scikitllm библиотека python призванная упростить разработку сложных готовых продакшену конвейеров nlp pip install scikitllm scikitllm взаимодействовать различными провайдерами llm независимо работают локально например gpt<NUM>all облаке включая azure openai vertex ai scikitllm поддерживает широкий спектр задач анализа текста включая классификацию анализ эмоциональной составляющей тд сложных сценариев объединить несколько задач конвейер scikitlearn github доки aimachinelearningbigdata Machinelearning
В нейросети GigaChat появился новый персонаж - Контент-мейкер. ,"В нейросети GigaChat появился новый персонаж - Контент-мейкер. 

Теперь большинство ваших задач вы можете поручить ему — он подробно расспросит о деталях задачи, уточнит, какая ЦА креатива, поможет с генерацией разного рода контента - и многое другое.

Контент-мейкер может:

🔹Помочь с написанием SMM-стратегии
🔹Решить проблему ""белого листа"" и нагенерить креативов
🔹Разработать контент-план
🔹Разработать УТП для вашего бренда
🔹Сформировать тональность коммуникации для вашего сообщества

Персонаж Контент-мейкер в GigaChat отлично справится с каждой из этих задач. Попробуй пообщаться с ним уже сейчас!

🖥 доступен в веб-версии и в боте Telegram
🖥 находится в разделе «Персонажи» или «Выбрать персонажа GigaChat»

🆘 — Контент-мейкер, придумай смешную подпись к этому посту
📝 — надо было попросить Контент-мейкера придумать смешную подпись к посту",2024-06-28T14:08:57+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4931,технологии,нейросети gigachat появился новый персонаж контентмейкер большинство ваших задач можете поручить подробно расспросит деталях задачи уточнит ца креатива поможет генерацией разного рода контента многое другое контентмейкер помочь написанием smmстратегии решить проблему белого листа нагенерить креативов разработать контентплан разработать утп вашего бренда сформировать тональность коммуникации вашего сообщества персонаж контентмейкер gigachat отлично справится каждой этих задач попробуй пообщаться доступен вебверсии боте telegram находится разделе персонажи выбрать персонажа gigachat контентмейкер придумай смешную подпись этому посту попросить контентмейкера придумать смешную подпись посту,нейросети gigachat появился новый персонаж контентмейкер большинство ваших задач можете поручить подробно расспросит деталях задачи уточнит ца креатива поможет генерацией разного рода контента многое другое контентмейкер помочь написанием smmстратегии решить проблему белого листа нагенерить креативов разработать контентплан разработать утп вашего бренда сформировать тональность коммуникации вашего сообщества персонаж контентмейкер gigachat отлично справится каждой этих задач попробуй пообщаться доступен вебверсии боте telegram находится разделе персонажи выбрать персонажа gigachat контентмейкер придумай смешную подпись этому посту попросить контентмейкера придумать смешную подпись посту Machinelearning
"🌟 EAGLE — метод, позволяющий ускорить генерацию ответов от LLM","🌟 EAGLE — метод, позволяющий ускорить генерацию ответов от LLM

Можно ли генерировать ответ от LLM на двух RTX 3060 быстрее, чем на A100 (которая дороже в 16+ раз)?
Да, это возможно с алгоритмом EAGLE (Extrapolation Algorithm for Greater Language-model Efficiency), точность ответов при этом сохраняется.

EAGLE позволяет экстраполировать вектора контекстных признаков второго верхнего слоя LLM, что значительно повышает эффективность генерации.

EAGLE в 2 раза быстрее Lookahead (13B), и в 1.6 раз быстрее, чем Medusa (13B).
И да, EAGLE можно комбинировать с другими методами ускорения, такими как vLLM, DeepSpeed, Mamba, FlashAttention, квантование и аппаратная оптимизация.

🤗 Hugging Face
🖥 GitHub

@ai_machinelearning_big_data",2024-06-28T13:03:39+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4929,технологии,eagle метод позволяющий ускорить генерацию ответов llm генерировать ответ llm двух rtx <NUM> быстрее a<NUM> которая дороже <NUM> это возможно алгоритмом eagle extrapolation algorithm greater languagemodel efficiency точность ответов сохраняется eagle позволяет экстраполировать вектора контекстных признаков второго верхнего слоя llm значительно повышает эффективность генерации eagle <NUM> раза быстрее lookahead <NUM>b <NUM> быстрее medusa <NUM>b eagle комбинировать другими методами ускорения такими vllm deepspeed mamba flashattention квантование аппаратная оптимизация hugging face github aimachinelearningbigdata,eagle метод позволяющий ускорить генерацию ответов llm генерировать ответ llm двух rtx <NUM> быстрее a<NUM> которая дороже <NUM> это возможно алгоритмом eagle extrapolation algorithm greater languagemodel efficiency точность ответов сохраняется eagle позволяет экстраполировать вектора контекстных признаков второго верхнего слоя llm значительно повышает эффективность генерации eagle <NUM> раза быстрее lookahead <NUM>b <NUM> быстрее medusa <NUM>b eagle комбинировать другими методами ускорения такими vllm deepspeed mamba flashattention квантование аппаратная оптимизация hugging face github aimachinelearningbigdata Machinelearning
🌟 SPPO — инструмент оптимизации предпочтений языковой моделью.,"🌟 SPPO — инструмент оптимизации предпочтений языковой моделью.

LLM показывают впечатляющие возможности, однако довольно сложно добиться соблюдения ими этических норм. Эту проблему можно частично решить при помощи обучения с подкреплением на основе человеческой обратной связи (RLHF), или обучения с подкреплением на основе предпочтений (PbRL). Оба метода имеют недостатки, и приводят к заметному снижению показателей моделей. 

В этой свежей работе Yue Wu с коллегами предлагает новый способ обеспечения этичности LLM — SPPO (Self-Play Preference Optimization).
Как видно на графиках SPPO не снижает производительность моделей так сильно, как RLHF и PbRL, что позволяет повысить точность ответов, не рискуя допустить неэтичные ответы LLM.

🖥 GitHub
🤗 Hugging Face
🟡 Arxiv

@ai_machinelearning_big_data",2024-06-28T11:03:16+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4926,технологии,sppo инструмент оптимизации предпочтений языковой моделью llm показывают впечатляющие возможности однако довольно сложно добиться соблюдения ими этических норм проблему частично решить помощи обучения подкреплением основе человеческой обратной связи rlhf обучения подкреплением основе предпочтений pbrl оба метода имеют недостатки приводят заметному снижению показателей моделей свежей работе yue wu коллегами предлагает новый способ обеспечения этичности llm sppo selfplay preference optimization видно графиках sppo снижает производительность моделей сильно rlhf pbrl позволяет повысить точность ответов рискуя допустить неэтичные ответы llm github hugging face arxiv aimachinelearningbigdata,sppo инструмент оптимизации предпочтений языковой моделью llm показывают впечатляющие возможности однако довольно сложно добиться соблюдения ими этических норм проблему частично решить помощи обучения подкреплением основе человеческой обратной связи rlhf обучения подкреплением основе предпочтений pbrl оба метода имеют недостатки приводят заметному снижению показателей моделей свежей работе yue wu коллегами предлагает новый способ обеспечения этичности llm sppo selfplay preference optimization видно графиках sppo снижает производительность моделей сильно rlhf pbrl позволяет повысить точность ответов рискуя допустить неэтичные ответы llm github hugging face arxiv aimachinelearningbigdata Machinelearning
"Deep Learning — суперсила, работающая подобно человеческому мозгу.","Deep Learning — суперсила, работающая подобно человеческому мозгу.

Специалисты в этой области разрабатывают нейросети, объединяя анализ данных и программирование. Рекомендации фильмов, переводчики или генерация ответов на вопросы как от Siri - это все их работа.
Deep Learning Инженеров нанимают крупные компании, а начальная зарплата в среднем 120 000 рублей в месяц.

Создавать и обучать такие нейросети вы научитесь в онлайн-школе Data Science KARPOV.COURSES.

Учиться вы будете у практикующих специалистов — поэтому за 4 месяца вы получите все знания и навыки, которые пригодятся в реальной работе. Школа поможет вам с трудоустройством — 89% студентов находят работу в первые 3 месяца благодаря карьерному сопровождению.

Присоединяйтесь к курсу со скидкой 5% по промокоду AIMLBDD: https://clc.to/erid_LjN8KVWmd",2024-06-28T09:03:58+00:00,Machinelearning,https://t.me/ai_machinelearning_big_data/4925,технологии,deep learning суперсила работающая подобно человеческому мозгу специалисты области разрабатывают нейросети объединяя анализ данных программирование рекомендации фильмов переводчики генерация ответов вопросы siri это работа deep learning инженеров нанимают крупные компании начальная зарплата среднем <NUM> <NUM> рублей месяц создавать обучать такие нейросети научитесь онлайншколе data science karpovcourses учиться будете практикующих специалистов поэтому <NUM> месяца получите знания навыки которые пригодятся реальной работе школа поможет трудоустройством <NUM> студентов находят работу первые <NUM> месяца благодаря карьерному сопровождению присоединяйтесь курсу скидкой <NUM> промокоду aimlbdd <URL>,deep learning суперсила работающая подобно человеческому мозгу специалисты области разрабатывают нейросети объединяя анализ данных программирование рекомендации фильмов переводчики генерация ответов вопросы siri это работа deep learning инженеров нанимают крупные компании начальная зарплата среднем <NUM> <NUM> рублей месяц создавать обучать такие нейросети научитесь онлайншколе data science karpovcourses учиться будете практикующих специалистов поэтому <NUM> месяца получите знания навыки которые пригодятся реальной работе школа поможет трудоустройством <NUM> студентов находят работу первые <NUM> месяца благодаря карьерному сопровождению присоединяйтесь курсу скидкой <NUM> промокоду aimlbdd <URL> Machinelearning
"Так, рецепт робота-гуманоида заказывали?","Так, рецепт робота-гуманоида заказывали?

Исследователи из Стэнфорда показали робота, в котором живет нейросеть, способная выучивать движения за счет повторения за человеком. Чтобы выучить действие, роботу нужно повторить его около 40 раз. 

Исходно HumanPlus тренили на 40 часах видео, что относительно немного. Так он научился двигать конечностями. Также прикрутили способность в реальном времени обрабатывать изображения с камеры и повторять действия на них, так что можно даже не собирать датасет, а ""заниматься"" с робо-другом самому. 

Самое интересное: ученые выложили вообще все, чтобы повторить робота самому. Доступен датасет, код, статья и даже список используемого железа с ссылками на продавцов. 

⚡️ Собираем команду любителей робототехники для имплементации",2024-06-28T16:05:16+00:00,Data Secrets,https://t.me/data_secrets/4390,технологии,рецепт роботагуманоида заказывали исследователи стэнфорда показали робота котором живет нейросеть способная выучивать движения счет повторения человеком выучить действие роботу нужно повторить около <NUM> исходно humanplus тренили <NUM> часах видео относительно немного научился двигать конечностями также прикрутили способность реальном времени обрабатывать изображения камеры повторять действия собирать датасет заниматься рободругом самому самое интересное ученые выложили вообще повторить робота самому доступен датасет код статья список используемого железа ссылками продавцов собираем команду любителей робототехники имплементации,рецепт роботагуманоида заказывали исследователи стэнфорда показали робота котором живет нейросеть способная выучивать движения счет повторения человеком выучить действие роботу нужно повторить около <NUM> исходно humanplus тренили <NUM> часах видео относительно немного научился двигать конечностями также прикрутили способность реальном времени обрабатывать изображения камеры повторять действия собирать датасет заниматься рободругом самому самое интересное ученые выложили вообще повторить робота самому доступен датасет код статья список используемого железа ссылками продавцов собираем команду любителей робототехники имплементации Data Secrets
"В прошлой статье про S3-хранилище мы рассказали про частые ошибки, которые допускают пользователи на всех этапах пути запроса к объектному хранилищу, и объяснили, как их можно избежать.","В прошлой статье про S3-хранилище мы рассказали про частые ошибки, которые допускают пользователи на всех этапах пути запроса к объектному хранилищу, и объяснили, как их можно избежать.

Хотите узнать больше о том, как увеличить эффективность работы с S3-хранилищем и оптимизировать его производительность? Читайте карточки выше, а больше рекомендаций ищите во второй статье нашего цикла.

#yacloud_articles",2024-06-28T15:01:23+00:00,Data Secrets,https://t.me/data_secrets/4387,технологии,прошлой статье s<NUM>хранилище рассказали частые ошибки которые допускают пользователи этапах пути запроса объектному хранилищу объяснили избежать хотите узнать увеличить эффективность работы s<NUM>хранилищем оптимизировать производительность читайте карточки выше рекомендаций ищите второй статье нашего цикла yacloudarticles,прошлой статье s<NUM>хранилище рассказали частые ошибки которые допускают пользователи этапах пути запроса объектному хранилищу объяснили избежать хотите узнать увеличить эффективность работы s<NUM>хранилищем оптимизировать производительность читайте карточки выше рекомендаций ищите второй статье нашего цикла yacloudarticles Data Secrets
Реклама. ООО «Яндекс.Облако» ИНН 7704458262,"Реклама. ООО «Яндекс.Облако» ИНН 7704458262
Erid: 3apb1Qrwwr2uBg1NPKAWZQFt9PJdXNRRUag7QRfkRqf3e",2024-06-28T15:00:10+00:00,Data Secrets,https://t.me/data_secrets/4386,технологии,реклама ооо яндексоблако инн <NUM> erid <NUM>apb<NUM>qrwwr<NUM>ubg<NUM>npkawzqft<NUM>pjdxnrruag<NUM>qrfkrqf<NUM>e,реклама ооо яндексоблако инн <NUM> erid <NUM>apb<NUM>qrwwr<NUM>ubg<NUM>npkawzqft<NUM>pjdxnrruag<NUM>qrfkrqf<NUM>e Data Secrets
"Gemma специально натаскана на то, чтобы выбить больший скор на LMSYS арене? ","Gemma специально натаскана на то, чтобы выбить больший скор на LMSYS арене? 

В Твиттере заметили, что в тех.отчете упоминается, что модель тюнилась специально на датасете LMSYS-chat-1M. Твит набрал кучу просмотров и комментариев, пользователи шутят, что это ""тестирование на трейне"". 

Однако на самом деле все не так, как выглядит. Во-первых, в отчете явно указано, что из датасета использовались только вопросы, но не ответы, так что это похоже скорее на выравнивание распределения, а не на попытку во что бы то ни стало выбить скор побольше. 

Ну и наконец в мире борьбы за ЛЮБЫЕ данные очевидно, что Google не последние, и уж тем более не первые, кто воспользовались LMSYS-chat-1M. К тому же, датасет публичный, для чего же еще он нужен, как не для обучения моделей? 

В общем, наезд не засчитан",2024-06-28T13:21:27+00:00,Data Secrets,https://t.me/data_secrets/4385,технологии,gemma специально натаскана выбить больший скор lmsys арене твиттере заметили техотчете упоминается модель тюнилась специально датасете lmsyschat<NUM>m твит набрал кучу просмотров комментариев пользователи шутят это тестирование трейне однако самом деле выглядит вопервых отчете явно указано датасета использовались вопросы ответы это похоже скорее выравнивание распределения попытку стало выбить скор побольше мире борьбы любые данные очевидно google последние первые воспользовались lmsyschat<NUM>m тому датасет публичный нужен обучения моделей общем наезд засчитан,gemma специально натаскана выбить больший скор lmsys арене твиттере заметили техотчете упоминается модель тюнилась специально датасете lmsyschat<NUM>m твит набрал кучу просмотров комментариев пользователи шутят это тестирование трейне однако самом деле выглядит вопервых отчете явно указано датасета использовались вопросы ответы это похоже скорее выравнивание распределения попытку стало выбить скор побольше мире борьбы любые данные очевидно google последние первые воспользовались lmsyschat<NUM>m тому датасет публичный нужен обучения моделей общем наезд засчитан Data Secrets
Тоже залетаем в тренды последних новостей,Тоже залетаем в тренды последних новостей,2024-06-28T11:24:05+00:00,Data Secrets,https://t.me/data_secrets/4384,мода,залетаем тренды последних новостей,залетаем тренды последних новостей Data Secrets
"Meta представила LLM Compiler, но у OpenAI в ответ как всегда нашелся туз в рукаве ","Meta представила LLM Compiler, но у OpenAI в ответ как всегда нашелся туз в рукаве 

По порядку: LLM Compiler от Meta – это модель на основе Code Llama, которая заточена специально под оптимизацию кода. Обучена на 546 миллиардов токенов LLVM-IR и ассемблерного кода, и зафайнтюнена для интерпретации поведения компилятора. Доступна в размерах 7B и 13В,  есть статья. 

А OpenAI как будто только этого релиза и ждали. Буквально тут же они выпустили CriticGPT – модель, которая ""критикует"" код, написанный ChatGPT, тем самым помогая ему становится лучше. Это частично заменяет RLHF. В тестах при таком подходе перформанс взлетел на 60%. Пока еще есть баги, но все обещали исправить. Кстати, если вы поймали флэшбек на GAN'ы – знайте: мы тоже, идея действительно очень похожая. 

И все же, что за любовь у OpenAI к релизам в один день с конкурентами?",2024-06-28T09:29:49+00:00,Data Secrets,https://t.me/data_secrets/4382,технологии,meta представила llm compiler openai ответ нашелся туз рукаве порядку llm compiler meta это модель основе code llama которая заточена специально оптимизацию кода обучена <NUM> миллиардов токенов llvmir ассемблерного кода зафайнтюнена интерпретации поведения компилятора доступна размерах <NUM>b <NUM>в статья openai релиза ждали буквально выпустили criticgpt модель которая критикует код написанный chatgpt самым помогая становится это частично заменяет rlhf тестах таком подходе перформанс взлетел <NUM> пока баги обещали исправить кстати поймали флэшбек ganы знайте идея действительно очень похожая любовь openai релизам день конкурентами,meta представила llm compiler openai ответ нашелся туз рукаве порядку llm compiler meta это модель основе code llama которая заточена специально оптимизацию кода обучена <NUM> миллиардов токенов llvmir ассемблерного кода зафайнтюнена интерпретации поведения компилятора доступна размерах <NUM>b <NUM>в статья openai релиза ждали буквально выпустили criticgpt модель которая критикует код написанный chatgpt самым помогая становится это частично заменяет rlhf тестах таком подходе перформанс взлетел <NUM> пока баги обещали исправить кстати поймали флэшбек ganы знайте идея действительно очень похожая любовь openai релизам день конкурентами Data Secrets
🔹 Как усилить технический анализ финансовых рынков методами машинного обучения?,"🔹 Как усилить технический анализ финансовых рынков методами машинного обучения?

Рассмотрим, как современные технологии машинного обучения могут усилить и расширить классические подходы технического анализа на финансовых рынках на открытом уроке от Otus, посвященный курсу «ML для финансового анализа», 3 июля в 20:00.

✅ В течении часа рассмотрим реальные примеры и кейсы, демонстрирующие использование машинного обучения для улучшения торговых стратегий на основе технического анализа.

Оставляйте заявку на курс «ML для финансового анализа» и создайте торгового робота для автоматического проведения операций с оценкой уровня риска

👉 Регистрация на урок и подробности:
https://otus.pw/Ylfy/?erid=LjN8KJrmC",2024-06-28T08:25:08+00:00,Data Secrets,https://t.me/data_secrets/4378,образование,усилить технический анализ финансовых рынков методами машинного обучения рассмотрим современные технологии машинного обучения могут усилить расширить классические подходы технического анализа финансовых рынках открытом уроке otus посвященный курсу ml финансового анализа <NUM> июля <NUM> течении часа рассмотрим реальные примеры кейсы демонстрирующие использование машинного обучения улучшения торговых стратегий основе технического анализа оставляйте заявку курс ml финансового анализа создайте торгового робота автоматического проведения операций оценкой уровня риска регистрация урок подробности <URL>,усилить технический анализ финансовых рынков методами машинного обучения рассмотрим современные технологии машинного обучения могут усилить расширить классические подходы технического анализа финансовых рынках открытом уроке otus посвященный курсу ml финансового анализа <NUM> июля <NUM> течении часа рассмотрим реальные примеры кейсы демонстрирующие использование машинного обучения улучшения торговых стратегий основе технического анализа оставляйте заявку курс ml финансового анализа создайте торгового робота автоматического проведения операций оценкой уровня риска регистрация урок подробности <URL> Data Secrets
"Завозим анализ архитектуры новой Gemma 2, пройдемся по интересному: ","Завозим анализ архитектуры новой Gemma 2, пройдемся по интересному: 

➡️В два раза больше layernorms, используется pre LN и post LN.

➡️Используется soft capping – метод для предотвращения взрыва логитов без усечения, путем деления на трешхолд. В данном случае логиты аттеншена делятся на 30, а финальные на 50. 

➡️Размер словаря 256 128 для всех вариантов модели.

➡️Скользящее окно внимания (метод для сокращения памяти) применяется к каждому второму слою. На остальных слоях все еще global attention. 

Кроме того, оказывается, позже моделька выйдет еще и в размере 2.6В. Вот ее точно можно будет затюнить на утюге. 

А пока что вот код для запуска модели через transformers: 


import torch

pipe = pipeline(
    ""text-generation"",
    model=""google/gemma-2-9b-it"",
    model_kwargs={""torch_dtype"": torch.bfloat16},
    device=""cuda"",
)

messages = [
    {""role"": ""user"", ""content"": ""Who are you? Please, answer in pirate-speak.""},
]
outputs = pipe(
    messages,
    max_new_tokens=256,
    do_sample=False,
)
assistant_response = outputs[0][""generated_text""][-1][""content""]
print(assistant_response)",2024-06-28T06:36:27+00:00,Data Secrets,https://t.me/data_secrets/4377,технологии,завозим анализ архитектуры новой gemma <NUM> пройдемся интересному раза layernorms используется pre ln post ln используется soft capping метод предотвращения взрыва логитов усечения путем деления трешхолд данном случае логиты аттеншена делятся <NUM> финальные <NUM> размер словаря <NUM> <NUM> вариантов модели скользящее окно внимания метод сокращения памяти применяется каждому второму слою остальных слоях global attention кроме оказывается позже моделька выйдет размере <NUM>в точно затюнить утюге пока код запуска модели transformer import torch pipe pipeline textgeneration modelgooglegemma<NUM>bit modelkwargstorchdtype torchbfloat<NUM> devicecuda message role user content please answer piratespeak output pipe message maxnewtokens<NUM> dosamplefalse assistantresponse outputs<NUM>generatedtext<NUM>content printassistantresponse,завозим анализ архитектуры новой gemma <NUM> пройдемся интересному раза layernorms используется pre ln post ln используется soft capping метод предотвращения взрыва логитов усечения путем деления трешхолд данном случае логиты аттеншена делятся <NUM> финальные <NUM> размер словаря <NUM> <NUM> вариантов модели скользящее окно внимания метод сокращения памяти применяется каждому второму слою остальных слоях global attention кроме оказывается позже моделька выйдет размере <NUM>в точно затюнить утюге пока код запуска модели transformer import torch pipe pipeline textgeneration modelgooglegemma<NUM>bit modelkwargstorchdtype torchbfloat<NUM> devicecuda message role user content please answer piratespeak output pipe message maxnewtokens<NUM> dosamplefalse assistantresponse outputs<NUM>generatedtext<NUM>content printassistantresponse Data Secrets
