Title,Content,Published At,Source,URL,Category
"Члены Совбеза ООН в заявлении самым решительным образом осудили ""гнусный и трусливый"" теракт в Дагестане","Члены Совбеза ООН в заявлении самым решительным образом осудили ""гнусный и трусливый"" теракт в Дагестане",2024-06-26T16:07:48+00:00,РИА Новости,https://t.me/rian_ru/250992,
В Москве после дождя раскинулась двойная радуга,В Москве после дождя раскинулась двойная радуга,2024-06-26T16:05:27+00:00,РИА Новости,https://t.me/rian_ru/250991,
No Title,,2024-06-26T16:00:58+00:00,РИА Новости,https://t.me/rian_ru/250990,
"Водитель и пассажирка BMW, вылетевшего с парковки ТЦ в Краснодаре, ругались при въезде на парковку, рассказал РИА Новости близкий друг погибшего.","Водитель и пассажирка BMW, вылетевшего с парковки ТЦ в Краснодаре, ругались при въезде на парковку, рассказал РИА Новости близкий друг погибшего.

По словам собеседника агентства, пассажирка была девушкой водителя.

""То, что случилось, - это случайность. Человек едет, злится, нажимает газ и на асфальте машина тормозит, а на бетоне она не затормозила. Вот и все"", - сказал друг.",2024-06-26T16:00:58+00:00,РИА Новости,https://t.me/rian_ru/250989,
"Сыновья уволенного после терактов главы Сергокалинского района Дагестана Омарова получили аресты до 13 суток, сообщил источник РИА Новости в силовых структурах","Сыновья уволенного после терактов главы Сергокалинского района Дагестана Омарова получили аресты до 13 суток, сообщил источник РИА Новости в силовых структурах",2024-06-26T15:47:15+00:00,РИА Новости,https://t.me/rian_ru/250988,
"Небензя заявил, что в этом году более 1 тыс медицинских и образовательных учреждений на территории России были уничтожены или повреждены ВСУ","Небензя заявил, что в этом году более 1 тыс медицинских и образовательных учреждений на территории России были уничтожены или повреждены ВСУ",2024-06-26T15:30:11+00:00,РИА Новости,https://t.me/rian_ru/250986,
No Title,,2024-06-26T15:23:21+00:00,РИА Новости,https://t.me/rian_ru/250985,
"Путин поклонился ""Троице"", которая сейчас установлена на своем историческом месте в иконостасе Троицкого храма, и мощам преподобного Сергия Радонежского","Путин поклонился ""Троице"", которая сейчас установлена на своем историческом месте в иконостасе Троицкого храма, и мощам преподобного Сергия Радонежского",2024-06-26T15:23:21+00:00,РИА Новости,https://t.me/rian_ru/250984,
"Путин приехал в Троице-Сергиеву лавру, где на выходных была установлена икона ""Троица"" Андрея Рублева, передает корреспондент РИА Новости. Ранее в лавру приехал патриарх Кирилл.","Путин приехал в Троице-Сергиеву лавру, где на выходных была установлена икона ""Троица"" Андрея Рублева, передает корреспондент РИА Новости. Ранее в лавру приехал патриарх Кирилл.",2024-06-26T14:48:53+00:00,РИА Новости,https://t.me/rian_ru/250983,
"Осужденная за незаконное пересечение российской границы афганская журналистка Кобра Хассани покинула Россию и вернулась в Кабул, рассказал РИА Новости председатель афганской диаспоры в Петербурге.","Осужденная за незаконное пересечение российской границы афганская журналистка Кобра Хассани покинула Россию и вернулась в Кабул, рассказал РИА Новости председатель афганской диаспоры в Петербурге.

СМИ писали, что Хассани опасается уголовного преследования на родине из-за своей правозащитной деятельности и что там ей якобы может грозить смертная казнь. Но в диаспоре эти опасения считают напрасными.

""Мы неоднократно с ней про это говорили, сейчас в Афганистане всё спокойно, на родине нет никакой опасности для нее""",2024-06-26T14:37:58+00:00,РИА Новости,https://t.me/rian_ru/250982,
"Некоторые страны-члены НАТО отказываются согласовывать долгосрочную военную поддержку Украины, пишет Блумберг.","Некоторые страны-члены НАТО отказываются согласовывать долгосрочную военную поддержку Украины, пишет Блумберг.

Одна из причин - непредсказуемость ситуации на поле боя. Ряд стран опасаются формально утверждать конкретные суммы и просто хотят пообещать сохранение нынешнего уровня поддержки, отмечает агентство.",2024-06-26T14:23:32+00:00,РИА Новости,https://t.me/rian_ru/250981,
"Забор на границе Польши и Белоруссии можно преодолеть всего за 25 секунд, посетовал польский министр обороны Косиняк-Камыш.","Забор на границе Польши и Белоруссии можно преодолеть всего за 25 секунд, посетовал польский министр обороны Косиняк-Камыш.

На строительство заграждения потратили около $400 млн, ежедневно, по данным польских властей, забор пытаются штурмовать в среднем около 200 нелегалов.",2024-06-26T14:12:11+00:00,РИА Новости,https://t.me/rian_ru/250980,
"В нижегородском поселке Тоншаево подожгли памятник Ленину. Сначала на произошедшее пожаловалось местное отделение КПРФ, назвавшее произошедшее ""политическим экстремизмом"".","В нижегородском поселке Тоншаево подожгли памятник Ленину. Сначала на произошедшее пожаловалось местное отделение КПРФ, назвавшее произошедшее ""политическим экстремизмом"".

Полиция в деле разобралась и выяснила, что ""экстремистами"" оказались четверо детей в возрасте от 8 до 13 лет. Один из них поджег венок у памятника, затем юные пироманы пытались затушить огонь, но у них ничего не вышло.

Дети говорят, что осквернять памятник не собирались. Родителей привлекут к ответственности по статье о неисполнении обязанностей по воспитанию.",2024-06-26T14:07:25+00:00,РИА Новости,https://t.me/rian_ru/250979,
"Таганский суд заочно арестовал бывшего топ-менеджера группы ""ГАЗ"", гражданина Швеции Эрика Эберхардсона по делу о мошенничестве, сообщили РИА Новости в пресс-службе суда.","Таганский суд заочно арестовал бывшего топ-менеджера группы ""ГАЗ"", гражданина Швеции Эрика Эберхардсона по делу о мошенничестве, сообщили РИА Новости в пресс-службе суда.

По версии следствия, Эберхардсон потребовал от потерпевшего (имя не называется) передать ему крупную сумму, а в ответ подписал расписку. Деньги швед в итоге не вернул.",2024-06-26T13:55:38+00:00,РИА Новости,https://t.me/rian_ru/250978,
No Title,,2024-06-26T13:51:20+00:00,РИА Новости,https://t.me/rian_ru/250977,
Специальная военная операция. Обстановка на 26 июня.,Специальная военная операция. Обстановка на 26 июня.,2024-06-26T13:51:20+00:00,РИА Новости,https://t.me/rian_ru/250976,
"Курский суши-бар (с оригинальными названиями роллов), в котором отравились 13 человек, использовал при готовке несертифицированное филе цыпленка, сообщил Россельхознадзор.","Курский суши-бар (с оригинальными названиями роллов), в котором отравились 13 человек, использовал при готовке несертифицированное филе цыпленка, сообщил Россельхознадзор.

В ведомстве говорят, что ИП Растам Мохаммад Шариф Исмаилович, которому принадлежит суши-бар, уже попадал в поле зрения с такими нарушениями. В анализах отравившихся тем временем обнаружили сальмонеллу.",2024-06-26T13:42:48+00:00,РИА Новости,https://t.me/rian_ru/250975,
"США заинтересованы в развитии технологического сотрудничества с Индией, но ее связи с Россией мешают этому, заявили в госдепе","США заинтересованы в развитии технологического сотрудничества с Индией, но ее связи с Россией мешают этому, заявили в госдепе",2024-06-26T13:26:27+00:00,РИА Новости,https://t.me/rian_ru/250974,
"Следствие просит заочно арестовать бывшего топ-менеджера группы ""ГАЗ"" шведа Эберхардсона по делу об особо крупном мошенничестве, рассказали РИА Новости в суде, другие подробности дела пока неизвестны.","Следствие просит заочно арестовать бывшего топ-менеджера группы ""ГАЗ"" шведа Эберхардсона по делу об особо крупном мошенничестве, рассказали РИА Новости в суде, другие подробности дела пока неизвестны.

UPD: Эберхардсон объявлен в розыск, информация о нем появилась в базе МВД.",2024-06-26T13:11:21+00:00,РИА Новости,https://t.me/rian_ru/250973,
МИД Нидерландов призвал своих граждан покинуть Ливан из-за риска эскалации на границе с Израилем,МИД Нидерландов призвал своих граждан покинуть Ливан из-за риска эскалации на границе с Израилем,2024-06-26T13:10:18+00:00,РИА Новости,https://t.me/rian_ru/250972,
Главное из брифинга представителя МИД Марии Захаровой:,"Главное из брифинга представителя МИД Марии Захаровой:

▪️Россия поддержит начинания Грузии к восстановлению дипотношений, готова к этому.

▪️Москва предостерегает Сеул от поставок Киеву летального оружия.

▪️Изменение режима санкций Совбеза ООН против КНДР помогло бы ситуации на полуострове.

▪️Санкциями против ""Лаборатории Касперского"" США сводят счеты с конкурентами.

▪️Выступление Буданова против переговоров с Россией показывает безразличие Киева к гражданам Украины.

▪️Россия стремится к евразийской безопасности, не намерена втягиваться в борьбу блоков.

▪️Если Запад откажется от конфронтации, будущая система безопасности в Евразии открыта и для него.

▪️Преследуя Ассанжа, Запад раздавил право на свободу слова, так как хотел отомстить за раскрытие правды о себе.

▪️Секретарь совбеза Армении унизил армян, заявив о ""передаче"" Россией Карабаха Азербайджану.",2024-06-26T12:52:41+00:00,РИА Новости,https://t.me/rian_ru/250971,
"Единственной страной, заблокировавшей общее заявление ЕС с осуждением ответных мер России в отношении СМИ, стала Венгрия","Единственной страной, заблокировавшей общее заявление ЕС с осуждением ответных мер России в отношении СМИ, стала Венгрия",2024-06-26T12:51:12+00:00,РИА Новости,https://t.me/rian_ru/250970,
"Глава МИД Казахстана не говорил Кэмерону, что украинцы умирают за Астану, ""ответственность за дезинформацию несет британский министр"", заявили РИА Новости в казахском МИД","Глава МИД Казахстана не говорил Кэмерону, что украинцы умирают за Астану, ""ответственность за дезинформацию несет британский министр"", заявили РИА Новости в казахском МИД",2024-06-26T12:50:21+00:00,РИА Новости,https://t.me/rian_ru/250969,
"Зеленский подписал закон об английском как одном из языков международного общения на Украине. Согласно документу, чиновники на некоторых должностях будут обязаны знать язык.","Зеленский подписал закон об английском как одном из языков международного общения на Украине. Согласно документу, чиновники на некоторых должностях будут обязаны знать язык.

Власти страны отмечали, что около половины граждан вообще не владеют английским, собирались запустить всеобъемлющую программу по его изучению.",2024-06-26T12:48:44+00:00,РИА Новости,https://t.me/rian_ru/250968,
"Германия больше не вернется к ""старым добрым временам"", заявил Шольц, тут же отметив, что эти времена ""не были такими уж и хорошими""","Германия больше не вернется к ""старым добрым временам"", заявил Шольц, тут же отметив, что эти времена ""не были такими уж и хорошими""",2024-06-26T12:46:58+00:00,РИА Новости,https://t.me/rian_ru/250967,
"Секретарь совбеза Армении Армен Григорян унизил собственный народ, заявив, что Россия якобы ""передала"" Карабах Азербайджану, считает Захарова.","Секретарь совбеза Армении Армен Григорян унизил собственный народ, заявив, что Россия якобы ""передала"" Карабах Азербайджану, считает Захарова.

Она подчеркнула, что граждане Армении защищали свою территорию, отдавали жизни, считали это исторически важным, а теперь этот подвиг в Ереване обнуляют.

Кто дал право людям, очевидно временщикам, сидящим на подпитке извне, вот так оскорблять свой собственный народ?",2024-06-26T12:42:51+00:00,РИА Новости,https://t.me/rian_ru/250966,
"Мэр Парижа Анн Идальго обвинила Макрона в том, что он ""испортил праздник"" Олимпийских игр, решив провести досрочные выборы.","Мэр Парижа Анн Идальго обвинила Макрона в том, что он ""испортил праздник"" Олимпийских игр, решив провести досрочные выборы.

Зачем портить этот прекрасный момент и проводить выборы в короткие сроки, ни с кем не посоветовавшись?

Парламентские выборы во Франции пройдут в два тура - 30 июня и 7 июля, а Олимпиада - с 26 июля по 11 августа.",2024-06-26T12:33:41+00:00,РИА Новости,https://t.me/rian_ru/250965,
"Президент Кении отказался подписать проект бюджета, вызвавший протесты, спорный документ отправят в парламент на пересмотр","Президент Кении отказался подписать проект бюджета, вызвавший протесты, спорный документ отправят в парламент на пересмотр",2024-06-26T12:23:22+00:00,РИА Новости,https://t.me/rian_ru/250964,
"СК считает необходимым законодательно создать возможность посмертного уголовного преследования лиц, причастных к геноциду в Донбассе, заявил первый замглавы ведомства","СК считает необходимым законодательно создать возможность посмертного уголовного преследования лиц, причастных к геноциду в Донбассе, заявил первый замглавы ведомства",2024-06-26T12:22:48+00:00,РИА Новости,https://t.me/rian_ru/250963,
"Рота Севастопольского ополчения перешла в режим оперативной готовности после удара ВСУ по пляжу, заявил РИА Новости ее командир Александр Синявский.","Рота Севастопольского ополчения перешла в режим оперативной готовности после удара ВСУ по пляжу, заявил РИА Новости ее командир Александр Синявский.

Этот режим может означать, что рота должна быть готова в любой момент по тревоге приступить к выполнению поставленных задач.",2024-06-26T12:13:32+00:00,РИА Новости,https://t.me/rian_ru/250962,
"В Киеве в одной из гостиниц найдено тело атташе посольства США, пишет украинское издание ""Страна"". Никаких следов насилия не обнаружено, мужчина страдал от повышенного холестерина.","В Киеве в одной из гостиниц найдено тело атташе посольства США, пишет украинское издание ""Страна"". Никаких следов насилия не обнаружено, мужчина страдал от повышенного холестерина.",2024-06-26T12:11:06+00:00,РИА Новости,https://t.me/rian_ru/250961,
"Россия готова идти по пути восстановления дипотношений с Грузией, поддерживает подобные начинания Тбилиси, заявила Захарова","Россия готова идти по пути восстановления дипотношений с Грузией, поддерживает подобные начинания Тбилиси, заявила Захарова",2024-06-26T12:04:47+00:00,РИА Новости,https://t.me/rian_ru/250960,
"Уволенный после атаки террористов экс-глава Сергокалинского района Омаров был арестован во вторник за нецензурную брань, следует из постановления суда","Уволенный после атаки террористов экс-глава Сергокалинского района Омаров был арестован во вторник за нецензурную брань, следует из постановления суда",2024-06-26T12:02:53+00:00,РИА Новости,https://t.me/rian_ru/250959,
"Четверть россиян (25%) совсем не строят планы на жизнь, еще четверть (26%) - только на год вперед, показал опрос ВЦИОМ","Четверть россиян (25%) совсем не строят планы на жизнь, еще четверть (26%) - только на год вперед, показал опрос ВЦИОМ",2024-06-26T11:55:38+00:00,РИА Новости,https://t.me/rian_ru/250958,
"ВСУ усилили активность ударных БПЛА на берегах Каховского водохранилища, под удар попадает гражданская инфраструктура.","ВСУ усилили активность ударных БПЛА на берегах Каховского водохранилища, под удар попадает гражданская инфраструктура.

Ранее власти Запорожской области неоднократно заявляли о серии атак на Энергодар. Ударами БПЛА были повреждены две подстанции, одна выведена из строя полностью.",2024-06-26T11:43:18+00:00,РИА Новости,https://t.me/rian_ru/250957,
"Чрезвычайное заседание законодательного собрания будет созвано в Севастополе после ракетной атаки ВСУ на пляж, сообщил губернатор","Чрезвычайное заседание законодательного собрания будет созвано в Севастополе после ракетной атаки ВСУ на пляж, сообщил губернатор",2024-06-26T11:39:57+00:00,РИА Новости,https://t.me/rian_ru/250956,
"Водитель и пассажирка BMW, вылетевшего во вторник с третьего этажа парковки в Краснодаре, ждали ребенка, рассказал РИА Новости друг погибшего.","Водитель и пассажирка BMW, вылетевшего во вторник с третьего этажа парковки в Краснодаре, ждали ребенка, рассказал РИА Новости друг погибшего.

Находившийся в машине и также погибший мальчик был сыном женщины от первого брака, пояснил собеседник.",2024-06-26T11:39:33+00:00,РИА Новости,https://t.me/rian_ru/250955,
"Ассанж не стал общаться с прессой после прилета в Канберру, его супруга пояснила, что он выступит, когда придет время","Ассанж не стал общаться с прессой после прилета в Канберру, его супруга пояснила, что он выступит, когда придет время",2024-06-26T11:36:46+00:00,РИА Новости,https://t.me/rian_ru/250954,
Путин своим указом назначил Игоря Шувалова председателем ВЭБа еще на пять лет,Путин своим указом назначил Игоря Шувалова председателем ВЭБа еще на пять лет,2024-06-26T11:33:42+00:00,РИА Новости,https://t.me/rian_ru/250953,
Путин переназначил Веронику Скворцову руководителем Федерального медико-биологического агентства.,"Путин переназначил Веронику Скворцову руководителем Федерального медико-биологического агентства.

На прошлой неделе руководство деятельностью ФМБА перешло от правительства в ведение президента.",2024-06-26T11:32:14+00:00,РИА Новости,https://t.me/rian_ru/250952,
"Убитого террористами в Дербенте протоиерея Николая Котельникова похоронили на территории церкви, в которой он прослужил около 45 лет","Убитого террористами в Дербенте протоиерея Николая Котельникова похоронили на территории церкви, в которой он прослужил около 45 лет",2024-06-26T11:28:13+00:00,РИА Новости,https://t.me/rian_ru/250951,
"Пушилин считает, что после прихода нового генсека НАТО риторика альянса по Украине не изменится. Запад ведет себя крайне агрессивно по отношению к России, отметил глава ДНР в комментарии РИА Новости.","Пушилин считает, что после прихода нового генсека НАТО риторика альянса по Украине не изменится. Запад ведет себя крайне агрессивно по отношению к России, отметил глава ДНР в комментарии РИА Новости.",2024-06-26T11:22:17+00:00,РИА Новости,https://t.me/rian_ru/250950,
"В Курске 13 человек отравились продукцией сети суши-баров, в меню которой есть роллы с не самыми аппетитными названиями ""стафилококай"" и ""стрептококаи"".","В Курске 13 человек отравились продукцией сети суши-баров, в меню которой есть роллы с не самыми аппетитными названиями ""стафилококай"" и ""стрептококаи"".

Точную причину отравления пока выясняют (был ли причастен стафилококк - непонятно). Роспотребнадзор сообщал, что работу суши-бара приостановили, но не уточнил, идет ли речь об одном филиале или о всей сети.

Между тем, корреспондент РИА Новости выяснил, что попробовать ""стрептококаи"" или ""стафилококай"" все еще можно: сеть по-прежнему принимает заказы - как онлайн, так и по телефону.",2024-06-26T11:19:57+00:00,РИА Новости,https://t.me/rian_ru/250949,
"В Кении 23 человека погибли в ходе протестов против повышения налогов, пишут СМИ со ссылкой на местных медиков","В Кении 23 человека погибли в ходе протестов против повышения налогов, пишут СМИ со ссылкой на местных медиков",2024-06-26T11:09:00+00:00,РИА Новости,https://t.me/rian_ru/250948,
"Совокупные потери украинских войск за сутки составили до 1815 человек, следует из сводки Минобороны России","Совокупные потери украинских войск за сутки составили до 1815 человек, следует из сводки Минобороны России",2024-06-26T11:03:03+00:00,РИА Новости,https://t.me/rian_ru/250947,
"❗️Российскими ударами поражены три пусковые установки HIMARS, транспортно-заряжающая машина и иностранные специалисты, обеспечивавшие применение, сообщило Минобороны","❗️Российскими ударами поражены три пусковые установки HIMARS, транспортно-заряжающая машина и иностранные специалисты, обеспечивавшие применение, сообщило Минобороны",2024-06-26T11:01:29+00:00,РИА Новости,https://t.me/rian_ru/250946,
No Title,,2024-06-26T10:50:54+00:00,РИА Новости,https://t.me/rian_ru/250945,
"Турция заставила организаторов прошедшего в Швейцарии саммита по Украине убрать греческий патриархат Стамбула из списка подписантов декларации, рассказал РИА Новости дипломатический источник.","Турция заставила организаторов прошедшего в Швейцарии саммита по Украине убрать греческий патриархат Стамбула из списка подписантов декларации, рассказал РИА Новости дипломатический источник.

Изначально подписи патриархата под декларацией не было, но через несколько дней после завершения ее добавили. 

МИД Турции высказал недовольство по этому поводу, после чего швейцарские и украинские власти были вынуждены опубликовать новый список без подписи патриархата.

На первом скриншоте патриархат в списке подписантов есть, на втором указано, что был как наблюдатель, документ поддерживает.",2024-06-26T10:50:54+00:00,РИА Новости,https://t.me/rian_ru/250944,
Премьер Италии Джорджа Мелони недовольна распределением постов в европейском руководстве после выборов в парламент объединения.,"Премьер Италии Джорджа Мелони недовольна распределением постов в европейском руководстве после выборов в парламент объединения.

Я посчитала сюрреалистичным, что на первой неформальной встрече лидеров ЕС кто-то представил предложения по высшим должностям, даже не делая вид, что открывает дискуссию по указаниям, которые поступили от граждан 

По мнению Мелони, ""некоторые хотят решать за всех"", в конце концов это приведет к тому, что большинство в парламенте будет ""хрупким и обреченным на трудности"".

В четверг в Брюсселе откроется саммит ЕС, где на пост главы ЕК будет предложена Урсула фон дер Ляйен. Пост главы дипломатии ЕС должна получить премьер Эстонии Кая Каллас, а возглавить Евросовет - экс-премьер Португалии Антониу Кошта.",2024-06-26T10:40:17+00:00,РИА Новости,https://t.me/rian_ru/250943,
Зюганов продолжает принимать поздравления с юбилеем: среди подарков дагестанская бурка и папаха (от депутата Султана Хамзаева).,"Зюганов продолжает принимать поздравления с юбилеем: среди подарков дагестанская бурка и папаха (от депутата Султана Хамзаева).

Сам юбиляр, которому исполнилось 80 лет, рассказал, что на пенсию пока не собирается, намерен и дальше служить стране.",2024-06-26T10:29:15+00:00,РИА Новости,https://t.me/rian_ru/250942,
"ЕС не смог согласовать заявление с осуждением ответных мер России в отношении некоторых европейских СМИ. Против была одна страна, какая - пока неизвестно.","ЕС не смог согласовать заявление с осуждением ответных мер России в отношении некоторых европейских СМИ. Против была одна страна, какая - пока неизвестно.",2024-06-26T10:21:26+00:00,РИА Новости,https://t.me/rian_ru/250941,
"Ассанжа встретили в Канберре бурными аплодисментами. Спустившись с трапа, он первым делом обнял жену и отца.","Ассанжа встретили в Канберре бурными аплодисментами. Спустившись с трапа, он первым делом обнял жену и отца.",2024-06-26T10:03:43+00:00,РИА Новости,https://t.me/rian_ru/250940,
"❗️Госдума приняла закон, возвращающий с 2025 индексацию пенсий работающим пенсионерам","❗️Госдума приняла закон, возвращающий с 2025 индексацию пенсий работающим пенсионерам",2024-06-26T09:54:22+00:00,РИА Новости,https://t.me/rian_ru/250939,
Другие заявления Пескова на брифинге:,"Другие заявления Пескова на брифинге:

▪️Контакты лидеров России и США не запланированы.

▪️Судебный процесс над журналистом Гершковичем - весьма резонансная тема в США, но не столь резонансная в России.

▪️О возможности обмена Гершковича: эта тема любит тишину.

▪️С приходом Рютте на пост генсека НАТО вряд ли что-то изменится, это вражеский для России альянс.

▪️Путин в среду встретится с Зюгановым, поздравит его с юбилеем.

▪️Путин в среду вечером проведет совещание по вопросам развития кораблестроения для обеспечения обороны и безопасности государства.",2024-06-26T09:53:12+00:00,РИА Новости,https://t.me/rian_ru/250938,
"Москва считает абсурдными ордера МУС на арест Шойгу и Герасимова, как и предыдущие в отношении Путина и Львовой-Беловой, заявил Песков","Москва считает абсурдными ордера МУС на арест Шойгу и Герасимова, как и предыдущие в отношении Путина и Львовой-Беловой, заявил Песков",2024-06-26T09:50:13+00:00,РИА Новости,https://t.me/rian_ru/250937,
"Зюганова в Думе сегодня приветствовали аплодисментами, Володин поздравил лидера КПРФ с днем рождения и присвоением звания Героя Труда","Зюганова в Думе сегодня приветствовали аплодисментами, Володин поздравил лидера КПРФ с днем рождения и присвоением звания Героя Труда",2024-06-26T09:48:47+00:00,РИА Новости,https://t.me/rian_ru/250936,
"❗️Замглавы МИД Рябков о возможности обмена заключенными между Россией и США: начат важный процессуальный этап, но временной диапазон шагов прогнозировать преждевременно","❗️Замглавы МИД Рябков о возможности обмена заключенными между Россией и США: начат важный процессуальный этап, но временной диапазон шагов прогнозировать преждевременно",2024-06-26T09:45:58+00:00,РИА Новости,https://t.me/rian_ru/250935,
Самолет с Ассанжем на борту приземлился в Австралии,Самолет с Ассанжем на борту приземлился в Австралии,2024-06-26T09:43:55+00:00,РИА Новости,https://t.me/rian_ru/250934,
"❗️Госдума приняла во II чтении законопроект, возвращающий с 2025 года индексацию пенсий работающим пенсионерам","❗️Госдума приняла во II чтении законопроект, возвращающий с 2025 года индексацию пенсий работающим пенсионерам",2024-06-26T09:39:18+00:00,РИА Новости,https://t.me/rian_ru/250933,
"Российский суд вынес заочные приговоры целому ряду иностранных наемников, воевавших на стороне ВСУ, сообщила Генпрокуратура.","Российский суд вынес заочные приговоры целому ряду иностранных наемников, воевавших на стороне ВСУ, сообщила Генпрокуратура.

Швед Матиас Густавссон, хорват Векослав Пребег и британец Джон Хардинг получили 23 года колонии, еще два британца - Эндрю Хилл и Дилан Хили - приговорены к 3,5 и четырем годам.",2024-06-26T09:24:48+00:00,РИА Новости,https://t.me/rian_ru/250932,
"Беспилотник ВСУ атаковал парковку больницы в городе Грайворон Белгородской области, два человека пострадали, сообщил губернатор","Беспилотник ВСУ атаковал парковку больницы в городе Грайворон Белгородской области, два человека пострадали, сообщил губернатор",2024-06-26T09:17:45+00:00,РИА Новости,https://t.me/rian_ru/250931,
"Исправительная колония в пермском Соликамске закупила игровую приставку PS4 Slim за 41 тысячу рублей, документы об этом появились на сайте госзакупок.","Исправительная колония в пермском Соликамске закупила игровую приставку PS4 Slim за 41 тысячу рублей, документы об этом появились на сайте госзакупок.

В ГУ ФСИН региона РИА Новости заявили, что консоль нужная для психокоррекционной работы с несовершеннолетними.",2024-06-26T09:15:56+00:00,РИА Новости,https://t.me/rian_ru/250930,
"Главное из выступления Лаврова на ""Примаковских чтениях"":","Главное из выступления Лаврова на ""Примаковских чтениях"":

▪️Россия заинтересована только в одном: чтобы с западного направления не исходили угрозы ее безопасности.

▪️Курс США на удержание гегемонии обречен на неудачу.

▪️ООН нужно адаптировать к многополярности, но это сложно из-за господства там Запада.

▪️У Москвы, Пекина и Нью-Дели есть планы собрать формат РИК - Россия, Индия и Китай.

▪️На Ближнем Востоке существует риск распространения насилия на Ливан из-за действий Израиля.

▪️Россия должна когда-нибудь восстановить отношения с Германией, но все будет зависеть от Берлина: ""мы бегать ни за кем не будем"".",2024-06-26T09:07:46+00:00,РИА Новости,https://t.me/rian_ru/250929,
